DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Pressure [mBar]
12/12/2024,19,-1.0159,-0.3612,-1.7725,399.2233,-26.0273,0.0052,0.0542,0.0000,0.0892,0.0566,21.4547,58.8648,1015.8597
12/12/2024,20,-1.2198,-0.3614,-1.9631,380.1133,-39.5867,0.0296,0.0455,0.0138,0.3248,0.3028,20.4713,65.3577,1016.5055
12/12/2024,21,-1.6277,-0.3823,-2.3551,354.4683,-60.5713,0.0260,0.0000,0.0626,0.2810,0.2711,19.8547,69.5585,1017.0377
12/12/2024,22,-1.6062,-0.3824,-2.3347,354.3350,-56.0987,0.0332,0.0000,0.0739,0.5440,0.5318,19.0027,73.9732,1017.3445
12/12/2024,23,-1.5796,-0.3822,-2.2614,352.2367,-55.6920,0.0436,0.0012,0.1267,0.6956,0.6750,18.5323,77.9967,1017.4220
12/13/2024,0,-1.2133,-0.3756,-1.8736,371.2750,-35.5447,0.0601,0.0165,0.0818,1.1898,1.1836,18.2072,81.0085,1017.0578
12/13/2024,1,-1.0290,-0.3255,-1.6829,383.8783,-22.6267,0.0420,0.0895,0.0921,0.6337,0.6329,18.0850,82.5850,1016.3110
12/13/2024,2,-1.0467,-0.2938,-1.6939,392.9083,-14.4876,0.0504,0.1045,0.1128,0.5706,0.5664,18.2232,83.0717,1015.7922
12/13/2024,3,-1.6060,-0.3816,-2.5475,401.7350,-0.5418,0.0394,0.0046,0.0868,0.0924,0.0669,17.5813,93.1200,1015.4572
12/13/2024,4,-1.2731,-0.3302,-2.0410,401.5850,-0.2330,0.0821,0.0464,0.0883,0.0895,0.0673,17.2552,97.4417,1015.4448
12/13/2024,5,-0.9377,-0.2533,-1.5390,401.1750,-0.3100,0.0367,0.1105,0.1144,0.0797,0.0441,17.1053,98.7033,1015.4102
12/13/2024,6,-1.2265,-0.2531,-2.0095,401.2483,-0.2711,0.0288,0.1265,0.0361,0.0935,0.0639,17.1513,99.1467,1015.4912
12/13/2024,7,-1.0029,-0.3712,-1.7403,403.1317,-0.3837,0.0291,0.0248,0.0329,0.1115,0.0938,17.4995,99.3667,1015.9153
12/13/2024,8,31.3766,6.8505,31.0263,404.7367,-0.2244,1.2631,1.8502,0.8310,0.1269,0.1018,17.6397,99.5567,1015.9350
12/13/2024,9,137.6971,49.9729,119.9582,410.5417,-0.6138,6.1550,9.7975,1.6437,0.2016,0.1721,17.9892,99.4917,1016.8378
12/13/2024,10,242.5402,29.2147,237.6466,419.8850,-1.1401,11.2625,7.7589,5.8749,0.3512,0.3024,19.1107,94.8200,1016.8683
12/13/2024,11,455.3937,172.9804,317.8781,398.2133,-43.3818,35.7114,34.7233,5.3943,0.8489,0.8289,21.6677,81.9392,1016.5838
12/13/2024,12,299.1107,31.8778,290.2486,412.1533,-34.6843,16.8219,9.8285,7.9765,0.4667,0.4899,22.7107,76.7648,1016.0727
12/13/2024,13,185.7310,0.5194,204.0568,421.4317,-21.7750,4.8370,0.1083,5.2927,0.2084,0.2457,23.0548,76.3160,1015.1685
12/13/2024,14,181.3159,1.0297,198.3401,422.4050,-21.1552,5.3861,0.7404,5.0788,0.2514,0.2472,23.3948,75.8158,1013.9017
12/13/2024,15,95.3205,1.0113,103.7566,423.7750,-20.8683,2.4770,0.4513,2.3255,0.1898,0.1775,23.9823,73.3677,1013.1870
12/13/2024,16,154.8179,7.4138,162.8549,411.7767,-35.1835,4.2629,3.1762,2.1915,0.3441,0.3250,24.0777,75.5207,1012.7975
12/13/2024,17,62.2990,0.4240,68.1630,423.5067,-19.1990,0.6595,0.0405,0.7319,0.1493,0.1329,24.0023,76.0823,1012.8540
12/13/2024,18,15.0203,2.4197,14.9928,406.2267,-30.2423,0.4008,0.7558,0.2749,0.5480,0.5341,23.2812,79.6833,1012.9843
12/13/2024,19,-1.6525,-0.3800,-2.2771,378.3500,-53.0597,0.0085,0.0054,0.1738,0.3371,0.3136,22.6178,83.5883,1013.3435
12/13/2024,20,-1.6450,-0.3822,-2.1735,377.3550,-50.2362,0.0601,0.0000,0.1958,0.2743,0.2640,21.9712,87.5750,1013.8843
12/13/2024,21,-1.6683,-0.3822,-2.2602,370.7133,-52.7272,0.0361,0.0000,0.1783,0.1300,0.1089,21.2923,92.3483,1014.4093
12/13/2024,22,-1.3552,-0.3823,-1.8660,374.0717,-48.8360,0.1379,0.0000,0.1096,0.3212,0.3039,21.3428,91.6133,1014.5795
12/13/2024,23,-1.1104,-0.3818,-1.7973,391.1950,-32.7960,0.0416,0.0023,0.0541,0.4116,0.4033,21.4833,90.6217,1014.5883
12/14/2024,0,-1.0353,-0.3147,-1.6761,399.7867,-24.7083,0.0622,0.0511,0.0645,0.8928,0.8810,21.5000,90.5717,1014.6878
12/14/2024,1,-1.0137,-0.1431,-1.6182,416.8850,-8.2314,0.0020,0.1704,0.1693,0.1918,0.1799,21.4218,91.8300,1014.7200
12/14/2024,2,-1.3703,-0.2500,-1.9387,418.0317,-6.3564,0.0182,0.1140,0.1268,0.2126,0.1931,21.3755,92.8083,1014.3940
12/14/2024,3,-1.8024,-0.3695,-2.5523,419.7650,-0.4244,0.0302,0.0339,0.0337,0.1046,0.0781,20.7327,97.0467,1014.2117
12/14/2024,4,-1.1655,-0.3553,-2.0911,418.9300,-0.2445,0.0989,0.0501,0.0731,0.0818,0.0402,20.4253,99.0650,1014.1385
12/14/2024,5,-1.3790,-0.3250,-2.1520,418.5383,-0.2097,0.0482,0.0978,0.0532,0.1107,0.0885,20.2865,99.7767,1014.3480
12/14/2024,6,-1.8344,-0.3294,-2.5454,418.3500,-0.2237,0.0320,0.0771,0.0404,0.0957,0.0767,20.2933,99.9350,1014.1933
12/14/2024,7,-1.0442,-0.3787,-1.7776,418.5183,-0.2834,0.0312,0.0121,0.0121,0.1364,0.1215,20.3000,99.9800,1014.8548
12/14/2024,8,12.7809,-0.3576,13.7346,418.7150,-0.1273,0.3328,0.0435,0.3934,0.1341,0.1200,20.1967,99.9917,1014.9883
12/14/2024,9,65.8841,0.1582,72.4838,422.4583,-0.0223,0.9476,0.0586,1.0259,0.1948,0.1770,20.4283,99.9983,1016.5035
12/14/2024,10,112.3795,0.3880,123.9682,427.1833,-0.5909,1.9495,0.0095,2.1569,0.2202,0.2015,21.0383,98.4933,1016.4802
12/14/2024,11,296.6327,30.7842,291.7620,435.4600,-1.7080,16.4741,12.6188,6.4282,0.4659,0.4361,22.2563,92.7483,1016.4983
12/14/2024,12,302.9242,5.2674,327.2639,429.8533,-17.8059,10.4855,2.8964,8.5643,0.4667,0.4910,22.9750,89.9167,1016.0020
12/14/2024,13,162.0638,1.0869,177.5277,432.8100,-6.9762,8.2039,0.7111,8.0008,0.2806,0.2734,22.7335,94.0133,1015.0168
12/14/2024,14,300.9832,30.1037,294.9234,433.6850,-15.4595,21.9643,15.8614,8.9202,0.5162,0.5088,23.5728,90.4183,1013.8787
12/14/2024,15,165.0435,0.9077,181.5828,433.3083,-17.5937,3.1478,0.3948,3.2730,0.1984,0.2013,24.5452,84.9383,1013.1967
12/14/2024,16,152.5310,19.0120,150.1675,426.1867,-22.0705,8.1120,7.7397,2.3426,0.3683,0.4012,24.4380,86.2550,1012.8972
12/14/2024,17,52.6764,0.4193,57.7162,427.4633,-16.9152,0.6908,0.0709,0.7500,0.1333,0.1184,24.2867,85.4683,1012.9698
12/14/2024,18,4.5213,0.1602,4.4951,426.0017,-14.5043,0.1051,0.1150,0.1404,0.0781,0.0487,23.9800,86.1867,1013.3865
12/14/2024,19,-1.0136,-0.2632,-1.7559,423.7900,-13.9728,0.0000,0.1597,0.0313,0.0699,0.0376,23.5333,88.9050,1013.9847
12/14/2024,20,-1.6076,-0.3645,-2.2704,383.9167,-49.4432,0.0088,0.0165,0.1333,0.3075,0.2868,22.9950,92.0317,1014.6633
12/14/2024,21,-1.6868,-0.3821,-2.2339,378.6833,-51.2635,0.0120,0.0000,0.2261,0.1227,0.1078,22.3850,93.7200,1015.0650
12/14/2024,22,-1.6331,-0.3822,-2.1017,377.0683,-49.9470,0.0760,0.0000,0.2362,0.1498,0.1303,21.9483,95.3517,1015.2600
12/14/2024,23,-1.4843,-0.3822,-2.0385,379.8083,-44.5658,0.0873,0.0000,0.1754,0.2146,0.2057,21.6050,96.4517,1015.4483
12/15/2024,0,-1.6061,-0.3823,-2.1408,374.2500,-48.5852,0.0948,0.0000,0.2110,0.1454,0.1278,21.4767,97.0083,1015.3350
12/15/2024,1,-1.6174,-0.3823,-2.0764,372.1850,-50.2498,0.1115,0.0000,0.2151,0.1185,0.0988,21.4217,97.0417,1014.8967
12/15/2024,2,-1.6474,-0.3823,-2.1296,371.9067,-50.2190,0.0824,0.0000,0.2310,0.2567,0.2365,21.2767,97.6733,1014.6383
12/15/2024,3,-1.6527,-0.3823,-2.1779,371.5050,-50.2730,0.0681,0.0000,0.2052,0.4131,0.3999,21.1867,98.2717,1014.1533
12/15/2024,4,-1.1391,-0.3820,-1.8194,396.2433,-26.4927,0.0333,0.0012,0.0745,1.5824,1.5799,21.1950,98.8933,1013.9367
12/15/2024,5,-1.0122,-0.3436,-1.6533,408.6383,-16.1855,0.0066,0.0736,0.1124,0.6799,0.6715,21.5150,98.8550,1013.9133
12/15/2024,6,-1.2803,-0.2924,-2.1455,410.3050,-15.4005,0.1346,0.0808,0.1711,0.4472,0.4440,21.6783,97.8267,1014.0067
12/15/2024,7,-1.1549,-0.1499,-2.1297,420.3933,-5.7208,0.1188,0.1565,0.1563,0.3432,0.3358,21.6433,97.9350,1014.2217
12/15/2024,8,14.4086,-0.0096,15.4597,415.5133,-10.7550,0.4053,0.1199,0.4462,0.5167,0.5158,21.5233,97.8600,1014.5183
12/15/2024,9,73.3448,0.4525,80.5178,419.8400,-10.7670,1.5208,0.0466,1.6683,0.3411,0.3302,21.8000,96.6433,1015.0000
12/15/2024,10,176.6849,4.4863,189.4682,422.3350,-16.8503,6.3065,2.9987,4.4820,0.3840,0.4116,22.5467,92.1650,1015.5517
12/15/2024,11,177.8515,7.1122,188.1109,428.1267,-16.0313,10.0946,5.4154,6.9062,0.6553,0.6955,23.3967,90.1033,1015.6550
12/15/2024,12,320.9374,19.4997,327.3828,429.2517,-17.3635,16.7808,11.0156,6.9340,0.4735,0.4891,23.8717,87.5233,1014.9150
12/15/2024,13,511.8806,190.1804,344.9311,415.5267,-49.5862,60.9303,57.4363,9.2619,0.8628,0.9685,25.2833,78.9117,1013.6677
12/15/2024,14,421.9337,136.4678,313.7236,425.2900,-42.4902,70.6431,69.2528,8.1804,0.8103,0.8454,26.1000,75.6033,1012.3513
12/15/2024,15,363.3087,76.7030,316.7944,421.9700,-41.5825,37.8821,40.1115,4.4089,0.6918,0.6922,26.0017,75.8103,1011.4513
12/15/2024,16,321.9231,226.6496,169.7858,404.6100,-58.5682,56.9035,75.8433,5.0854,1.0753,1.0593,26.3283,74.7282,1010.9777
12/15/2024,17,106.4538,74.4667,76.3348,393.7733,-62.1213,16.6766,34.5415,1.5633,0.6128,0.5989,26.1415,74.1220,1010.9058
12/15/2024,18,34.2217,57.0383,21.7011,385.4650,-63.2355,0.8440,1.7947,0.4430,0.3613,0.3174,25.3617,76.6640,1010.9705
12/15/2024,19,-1.6884,-0.3820,-2.4749,375.7350,-64.7767,0.0017,0.0000,0.0057,0.0932,0.0743,24.2433,81.6743,1011.2235
12/15/2024,20,-1.6894,-0.3821,-2.4538,375.2783,-59.7703,0.0000,0.0000,0.0403,0.6066,0.5950,23.3733,88.2883,1011.6882
12/15/2024,21,-1.6895,-0.3821,-2.4812,367.8400,-63.3257,0.0000,0.0000,0.0000,0.2182,0.2054,22.7933,89.7367,1011.8152
12/15/2024,22,-1.6897,-0.3822,-2.4750,364.9000,-63.2550,0.0000,0.0000,0.0187,0.1411,0.1324,22.3317,90.9783,1011.8855
12/15/2024,23,-1.6898,-0.3822,-2.4792,363.5833,-63.9850,0.0000,0.0000,0.0056,0.0941,0.0715,22.2767,90.8300,1011.9815
12/16/2024,0,-1.6900,-0.3822,-2.4763,363.2850,-62.3402,0.0000,0.0000,0.0157,0.1214,0.1035,21.9283,91.6767,1011.8813
12/16/2024,1,-1.5273,-0.3823,-2.2397,372.7233,-50.9128,0.0379,0.0000,0.0685,0.9600,0.9561,21.5450,93.9117,1011.3063
12/16/2024,2,-1.2668,-0.3810,-1.9752,385.8550,-37.6712,0.0244,0.0055,0.0856,1.3483,1.3450,21.4533,95.0633,1010.7567
12/16/2024,3,-1.0492,-0.3623,-1.7274,395.1983,-30.2173,0.0768,0.0242,0.0301,1.7674,1.7680,21.6350,94.9800,1010.5332
12/16/2024,4,-1.2482,-0.3417,-1.8217,394.8150,-32.0377,0.0635,0.0541,0.1420,1.9234,1.9182,21.8667,94.3317,1010.3613
12/16/2024,5,-1.0696,-0.3587,-1.7634,398.0517,-28.7015,0.0471,0.0498,0.0341,1.9336,1.9307,21.8017,94.2550,1010.3268
12/16/2024,6,-1.8854,-0.3823,-2.6796,370.0133,-54.5595,0.1067,0.0000,0.0759,1.2715,1.2605,21.5700,94.8083,1010.4427
12/16/2024,7,-1.5530,-0.2863,-2.3792,389.2883,-34.0623,0.0626,0.0404,0.0671,0.7469,0.7371,21.2817,95.6333,1011.1008
12/16/2024,8,18.8025,-0.0013,20.1682,398.4117,-26.5838,0.7872,0.1269,0.8901,1.5837,1.5884,21.3250,95.3550,1011.7793
12/16/2024,9,137.9041,71.3080,105.8598,379.0567,-52.9742,21.2852,35.0453,4.3419,1.6019,1.5962,22.0178,93.3867,1012.3288
12/16/2024,10,250.8376,86.1943,207.0338,407.4750,-40.7243,28.2285,31.8366,10.2361,1.9246,1.9508,23.6765,87.0317,1013.1278
12/16/2024,11,306.9074,131.1755,203.5577,415.3017,-39.8055,28.8109,25.6284,8.1913,1.0473,1.1009,24.6560,81.9125,1013.4505
12/16/2024,12,458.6738,186.3661,301.7141,418.3867,-52.5568,79.3947,78.0338,8.4263,1.1253,1.2321,26.2847,73.0750,1013.0758
12/16/2024,13,552.6846,227.2408,357.9686,426.4083,-54.4312,92.8072,91.2721,7.4720,0.8969,0.9738,27.4105,68.3388,1012.3600
12/16/2024,14,467.3786,277.2836,224.1588,411.8600,-69.4560,94.6245,98.2372,4.8463,0.7252,0.8262,28.0942,64.0272,1011.3592
12/16/2024,15,447.4935,336.5207,169.5044,406.5283,-77.4613,64.3213,72.6442,2.8426,0.5560,0.6003,28.7215,60.9178,1010.8232
12/16/2024,16,305.2827,284.3159,114.5722,400.4367,-78.3230,29.0743,40.2897,1.8502,0.3886,0.3710,28.7137,60.7765,1010.7320
12/16/2024,17,135.4508,100.0872,88.9751,402.7233,-67.8795,5.5941,11.5959,0.5607,0.2983,0.2909,28.1965,62.6063,1011.0607
12/16/2024,18,22.5550,15.4324,19.1253,402.0867,-54.3272,0.6181,1.3972,0.4281,0.4068,0.3962,26.6707,71.7778,1011.6962
12/16/2024,19,-1.6886,-0.3819,-2.4791,383.9883,-62.3885,0.0000,0.0000,0.0020,0.1435,0.1210,25.2912,77.4623,1012.5825
12/16/2024,20,-1.6890,-0.3820,-2.4804,378.4800,-60.6262,0.0000,0.0000,0.0000,0.0896,0.0602,24.1468,82.6068,1013.2790
12/16/2024,21,-1.6894,-0.3821,-2.4800,375.4700,-59.9198,0.0000,0.0000,0.0031,0.0859,0.0633,23.4173,85.6600,1013.9313
12/16/2024,22,-1.6895,-0.3821,-2.4684,374.1467,-57.4405,0.0000,0.0000,0.0364,0.0846,0.0604,22.8190,88.0383,1014.4238
12/16/2024,23,-1.6897,-0.3822,-2.4031,372.3517,-56.4685,0.0000,0.0000,0.1311,0.0983,0.0778,22.2742,89.8633,1014.6422
12/17/2024,0,-1.6769,-0.3822,-2.3503,371.7250,-54.0032,0.0137,0.0000,0.1546,0.1340,0.1198,21.7525,91.7800,1014.7097
12/17/2024,1,-1.2061,-0.3818,-1.8505,388.5950,-34.9780,0.0864,0.0023,0.0721,0.2683,0.2612,21.3397,93.0183,1014.5682
12/17/2024,2,-1.1699,-0.3810,-1.8130,389.7750,-32.8193,0.1005,0.0069,0.0594,0.3283,0.3173,21.1063,93.9400,1014.5017
12/17/2024,3,-1.1656,-0.3820,-1.8385,385.2617,-36.6593,0.0708,0.0012,0.0528,0.2367,0.2328,21.0265,94.2083,1014.3462
12/17/2024,4,-1.6790,-0.3823,-2.3091,367.6717,-52.2285,0.0251,0.0000,0.1637,0.1713,0.1665,20.7618,94.9083,1014.2602
12/17/2024,5,-1.4893,-0.3823,-2.0455,370.7017,-44.4603,0.0729,0.0000,0.1439,0.3707,0.3559,19.9327,97.3617,1014.1680
12/17/2024,6,-1.7107,-0.3823,-2.4945,364.2083,-48.9473,0.0398,0.0000,0.0527,0.2800,0.2702,19.5962,97.9800,1014.1853
12/17/2024,7,-1.5680,-0.3823,-2.4146,373.7150,-39.2803,0.0340,0.0000,0.0917,0.4347,0.4222,19.5255,98.4350,1014.5025
12/17/2024,8,33.1808,39.9119,23.4829,375.1017,-40.6100,0.7667,1.6215,0.4350,0.6257,0.6224,19.7138,98.2433,1015.0927
12/17/2024,9,187.8141,230.5422,75.9015,366.0600,-61.1660,3.2120,5.5332,0.4458,0.1737,0.1559,21.0737,95.4900,1015.6677
12/17/2024,10,337.4164,293.7404,129.8652,377.4717,-68.1048,15.2496,19.0747,1.8108,0.4577,0.4518,23.3598,88.1833,1016.2892
12/17/2024,11,372.4248,184.6111,222.8624,400.5933,-56.8912,49.4536,52.5633,5.4207,0.7558,0.7974,24.8687,79.5713,1016.4212
12/17/2024,12,586.1507,419.2600,200.4776,395.5883,-75.9795,49.7300,51.2735,2.6844,0.5066,0.5329,26.4105,68.6005,1015.7920
12/17/2024,13,546.7148,304.2177,268.7990,410.9333,-59.2732,52.2679,51.6104,4.4182,0.7011,0.7352,26.3033,69.7430,1014.8985
12/17/2024,14,513.2296,301.4594,245.7071,409.1217,-61.1095,39.9905,41.4016,3.1979,0.5673,0.6306,26.3598,69.7068,1013.8732
12/17/2024,15,333.9914,198.2452,181.1774,405.9083,-58.1752,36.7648,40.6080,2.9021,0.4920,0.5493,26.5155,67.8635,1013.1958
12/17/2024,16,305.0816,260.4599,128.6558,399.2000,-66.7410,27.1802,37.3854,1.2809,0.4440,0.4183,26.8282,63.5445,1012.7430
12/17/2024,17,198.6459,286.8716,65.5751,386.9133,-72.9435,6.2732,12.2993,0.4643,0.1797,0.1788,26.5570,63.3552,1012.7298
12/17/2024,18,26.1932,52.9990,15.4105,395.2550,-52.7465,0.8944,2.9933,0.2296,0.2481,0.2402,25.2445,70.2888,1012.9170
12/17/2024,19,-1.2087,-0.2914,-1.9222,408.0000,-33.1447,0.0418,0.1119,0.0248,0.2910,0.2740,24.1628,78.2837,1013.2820
12/17/2024,20,-1.6892,-0.3821,-2.4807,373.9117,-60.1100,0.0000,0.0000,0.0000,0.1001,0.0698,23.1085,84.0033,1013.6127
12/17/2024,21,-1.6895,-0.3821,-2.4714,369.9583,-58.8513,0.0000,0.0000,0.0297,0.0917,0.0679,22.2473,87.4517,1014.1147
12/17/2024,22,-1.6894,-0.3822,-2.3993,368.6967,-56.4595,0.0020,0.0000,0.1356,0.0983,0.0704,21.8027,88.8450,1014.4368
12/17/2024,23,-1.6876,-0.3822,-2.3290,367.7967,-55.1080,0.0098,0.0000,0.1726,0.0844,0.0636,21.5347,89.1100,1014.7255
12/18/2024,0,-1.6888,-0.3823,-2.3875,365.6217,-54.4003,0.0059,0.0000,0.1341,0.1070,0.0895,21.1140,91.1017,1014.5838
12/18/2024,1,-1.6611,-0.3823,-2.2918,364.1817,-52.4752,0.0531,0.0000,0.1753,0.0945,0.0704,20.5943,93.7650,1014.3550
12/18/2024,2,-1.6727,-0.3823,-2.3179,362.3800,-52.7947,0.0418,0.0000,0.1669,0.1040,0.0781,20.1478,95.7467,1014.1073
12/18/2024,3,-1.6814,-0.3823,-2.3738,361.1483,-53.3385,0.0166,0.0000,0.1366,0.1331,0.1189,19.8076,97.1763,1014.0405
12/18/2024,4,-1.2558,-0.3798,-1.8964,378.6117,-33.6212,0.0826,0.0067,0.0717,1.0488,1.0461,19.2928,98.3500,1014.1373
12/18/2024,5,-1.0424,-0.3599,-1.7778,386.3050,-26.1003,0.0373,0.0372,0.0107,1.1612,1.1557,19.3002,99.3117,1014.3052
12/18/2024,6,-1.4770,-0.3378,-2.3412,394.5083,-16.9813,0.0802,0.0582,0.0764,0.8620,0.8503,19.1832,99.6100,1014.6115
12/18/2024,7,-1.6501,-0.3713,-2.4585,388.3933,-22.3265,0.0173,0.0146,0.0163,0.5603,0.5550,19.0713,99.6950,1014.7550
12/18/2024,8,17.2167,-0.0915,18.4138,402.2167,-9.8936,0.4379,0.0753,0.4985,0.6955,0.6808,19.1107,99.8150,1016.0823
12/18/2024,9,115.2990,3.0741,123.1743,403.6850,-15.2477,2.7494,0.5208,2.7417,0.5898,0.5881,19.5677,99.9017,1018.2860
12/18/2024,10,254.2197,14.6928,262.7736,405.8617,-27.5372,8.8585,3.5482,7.0710,0.7754,0.7616,20.1458,99.7817,1020.1868
12/18/2024,11,383.6068,180.5015,229.9893,385.7583,-64.3602,22.5026,23.7158,2.7994,0.5145,0.4858,21.3502,98.2483,1017.9058
12/18/2024,12,590.7064,456.6042,166.0968,383.5683,-83.3595,26.7203,27.7438,1.9036,0.4450,0.4351,24.8187,79.2912,1017.2002
12/18/2024,13,403.9413,158.3983,269.7070,415.3833,-67.3778,42.8494,42.5521,2.4720,0.4902,0.5367,26.8378,66.5432,1016.2472
12/18/2024,14,541.6641,328.8730,255.7658,411.9000,-75.6798,17.1420,17.9153,1.8452,0.4549,0.4247,27.6532,62.3460,1015.4765
12/18/2024,15,144.1671,0.4589,158.5170,434.8367,-36.2938,0.8411,0.0508,0.8540,0.1962,0.2667,26.9075,64.6437,1015.1783
12/18/2024,16,167.0359,27.2294,161.7682,431.1817,-37.2343,7.3455,9.2315,1.1679,0.1844,0.1893,27.1520,61.9085,1015.3457
12/18/2024,17,76.4322,3.9631,81.9690,420.1483,-41.8972,0.9222,1.5986,0.4740,0.1921,0.1787,27.0980,61.3433,1015.6780
12/18/2024,18,15.1342,1.4756,15.4787,391.4383,-62.8030,0.3163,0.4089,0.2989,0.1807,0.1554,26.7150,62.1725,1016.0148
12/18/2024,19,-1.5561,-0.3153,-2.2163,398.7783,-44.8163,0.0414,0.0353,0.0207,0.2880,0.2791,24.8462,72.0315,1016.8237
12/18/2024,20,-1.4815,-0.1895,-2.2648,421.0983,-9.2678,0.0407,0.0533,0.0478,0.2280,0.2268,22.4830,85.9988,1017.9978
12/18/2024,21,-0.9838,-0.3822,-1.7715,419.0500,-0.6435,0.0477,0.0000,0.0040,0.1687,0.1513,20.3852,99.4117,1018.5663
12/18/2024,22,-0.0916,-0.3820,-0.9138,419.4167,-0.4248,0.0502,0.0012,0.0742,0.1125,0.0724,20.3497,99.7217,1019.1445
12/18/2024,23,0.1296,-0.3665,-0.7986,407.8883,-9.7874,0.0879,0.0292,0.0822,1.0182,1.0128,19.6687,98.5633,1019.4562
12/19/2024,0,-0.4688,-0.0049,-1.1231,405.2217,-8.3556,0.0971,0.0585,0.0688,0.1054,0.0638,19.3635,81.0330,1019.9227
12/19/2024,1,-1.0140,-0.0059,-1.4023,393.6467,-13.1825,0.0020,0.0302,0.1590,0.1566,0.1271,18.0880,72.9740,1019.6587
12/19/2024,2,-1.0635,-0.1064,-1.5525,378.7617,-22.7372,0.0159,0.0930,0.1346,0.2581,0.2306,17.1758,66.3468,1019.6867
12/19/2024,3,-1.0744,-0.3357,-1.7646,364.6917,-30.7325,0.0311,0.0953,0.0302,0.2145,0.2134,16.1683,66.2190,1019.6487
12/19/2024,4,-1.0127,-0.0723,-1.5618,377.5700,-14.0460,0.0093,0.1186,0.1596,0.1190,0.0986,15.4147,67.0840,1020.0117
12/19/2024,5,-1.0045,-0.0077,-1.5170,378.3867,-9.8452,0.0232,0.0302,0.1565,0.0871,0.0615,14.6707,66.5423,1020.1643
12/19/2024,6,-0.9993,-0.0064,-1.7624,376.3300,-8.6950,0.0308,0.0204,0.0602,0.1102,0.0811,14.0853,66.6963,1020.2033
12/19/2024,7,-1.1394,-0.0789,-1.9237,370.0317,-12.8630,0.1282,0.1393,0.1391,0.1056,0.0816,13.7307,66.8043,1020.6120
12/19/2024,8,11.3794,0.3150,11.9446,371.8650,-10.2235,0.1956,0.1062,0.2207,0.1089,0.0884,13.4760,67.1720,1021.0027
12/19/2024,9,51.4276,0.3814,55.9931,374.9950,-8.6756,0.3893,0.0062,0.4341,0.1116,0.0818,13.4070,66.9270,1021.5947
12/19/2024,10,145.9676,0.6131,160.1389,377.1717,-11.6053,0.8805,0.0436,0.9618,0.1444,0.1399,13.7037,66.5663,1021.8607
12/19/2024,11,276.8292,2.2551,301.6874,380.7583,-17.1462,2.5372,0.2985,2.4005,0.2760,0.2983,14.4733,66.3523,1021.9223
12/19/2024,12,566.0818,283.9609,309.3106,355.4133,-61.0447,15.9581,17.2293,4.3734,0.6183,0.6635,16.4847,64.2710,1021.3067
12/19/2024,13,540.3880,248.0307,317.4297,364.1433,-68.0002,15.1711,15.7201,3.3284,0.5611,0.5936,18.5727,63.6773,1020.0220
12/19/2024,14,614.5924,531.7040,126.3687,347.1817,-90.1683,1.5360,1.8299,0.2073,0.2926,0.3229,19.8877,61.0300,1018.7863
12/19/2024,15,523.1923,488.0362,110.9650,351.5900,-93.5067,1.4657,1.7968,0.1519,0.2862,0.3113,21.4453,55.4777,1017.8963
12/19/2024,16,368.7819,388.6990,97.9488,355.3467,-94.1967,2.9099,4.1643,0.2294,0.2571,0.2603,22.5170,53.1070,1017.5110
12/19/2024,17,167.0960,179.4871,82.2296,355.7800,-84.8845,3.2608,6.5136,0.2978,0.1821,0.1799,22.6730,52.1870,1017.3780
12/19/2024,18,32.7102,47.3448,23.5682,354.5400,-73.8825,0.6617,2.0715,0.3283,0.1037,0.0741,22.0217,55.2147,1017.3308
12/19/2024,19,-1.6783,-0.3821,-2.4622,352.6950,-67.5570,0.0056,0.0000,0.0080,0.1064,0.0684,21.2570,59.5765,1017.7852
12/19/2024,20,-1.5903,-0.3317,-2.3537,361.0383,-54.9408,0.0429,0.0231,0.0483,0.3932,0.3435,20.6743,63.5655,1018.1040
12/19/2024,21,-1.7269,-0.3821,-2.4833,344.3450,-63.4518,0.0364,0.0012,0.0040,0.1145,0.0770,18.4437,83.0757,1018.3462
12/19/2024,22,-1.6890,-0.3824,-2.3992,342.3317,-60.6680,0.0073,0.0000,0.1217,0.0851,0.0585,17.6183,88.0333,1018.5970
12/19/2024,23,-1.6096,-0.3824,-2.2870,341.4450,-57.5053,0.0684,0.0000,0.1602,0.1006,0.0747,17.1623,90.4633,1018.5460
12/20/2024,0,-1.5528,-0.3825,-2.2083,341.2733,-57.8357,0.1382,0.0000,0.1584,0.1174,0.0987,17.0813,91.7167,1018.3208
12/20/2024,1,-1.6322,-0.3825,-2.2625,340.7317,-56.5825,0.0673,0.0000,0.1442,0.1156,0.0941,16.8020,92.6600,1018.1215
12/20/2024,2,-1.6478,-0.3825,-2.2320,340.3817,-52.4217,0.0678,0.0000,0.1650,0.1043,0.0837,16.0460,94.5283,1018.2570
12/20/2024,3,-1.3782,-0.3826,-1.9344,339.8983,-48.4318,0.1128,0.0000,0.1570,0.1577,0.1362,15.1267,95.6050,1018.3085
